GeoAssetID,OwnerCompanyID,Percentage,CompanyName,Alias
5069,1025,1,National Iranian Oil,FALSE
5077,1025,1,National Iranian Oil,FALSE
5078,1025,1,National Iranian Oil,FALSE
5084,1025,1,National Iranian Oil,FALSE
5087,1025,1,National Iranian Oil,FALSE
15996,1025,0.179,National Iranian Oil,FALSE
15993,1025,1,National Iranian Oil,FALSE
4990,1026,1,National Oil Corporation,FALSE
4975,1026,1,National Oil Corporation,FALSE
4970,1026,1,National Oil Corporation,FALSE
4980,1026,1,National Oil Corporation,FALSE
4946,1026,1,National Oil Corporation,FALSE
5109,2445,1,National Refinery Limited,FALSE
4871,510,1,Nayara,FALSE
5112,510,1,Nayara,FALSE
5037,2444,1,NefteGazIndustriya,FALSE
7138,2093,1,Neopetro,FALSE
4983,1047,1,Neste,FALSE
4993,1047,1,Neste,FALSE
15990,1047,0.25,Neste,FALSE
9685,1054,1,New Stream Group,FALSE
5106,1054,1,New Stream Group,FALSE
4829,1062,0.5,Nidera Argentina SA,FALSE
16006,4962,1,Niger Delta Petroleum Resources,FALSE
4904,1067,1,Nigerian National Petroleum,FALSE
4912,1067,1,Nigerian National Petroleum,FALSE
4914,1067,1,Nigerian National Petroleum,FALSE
16184,4963,0.3,Nile Petroleum,FALSE
15965,3663,1,Noble Group,FALSE
15952,3663,1,Noble Group,FALSE
16179,5035,1,North Refineries,FALSE
16176,5035,1,North Refineries,FALSE
9686,1102,1,Novatek,FALSE
5150,1105,1,Numaligarh Refinery,FALSE
4773,1106,1,NuStar,FALSE
4870,1112,1,Nynas,FALSE
4929,1112,1,Nynas,FALSE
4967,1112,1,Nynas,FALSE
9697,1112,1,Nynas,FALSE
16186,5036,1,Oil & Gas Development,FALSE
5136,1138,1,Oil and Natural Gas Corporation Limited,FALSE
4624,2446,1,Oil Combustibles S.A.,FALSE
4894,1144,1,OilTanking,FALSE
5100,1151,1,Oman Refineries And Petrochemicals,FALSE
5101,1151,1,Oman Refineries And Petrochemicals,FALSE
6958,1151,1,Oman Refineries And Petrochemicals,FALSE
4994,1159,1,OMV,FALSE
4964,1159,1,OMV,FALSE
4947,1159,1,OMV,FALSE
4819,2448,1,Oro Negro,FALSE
5243,1175,1,Osaka Gas,FALSE
5110,1188,1,Pakistan Arab Refinery Company,FALSE
5114,1188,1,Pakistan Arab Refinery Company,FALSE
4828,2450,1,Pampa Energia,FALSE
16151,5037,1,Panjin Hongye Group,FALSE
16080,5038,1,Panjin Liaotong Chemical,FALSE
16109,5039,1,Panjin Taipinghe Asphalt,FALSE
16074,5040,1,Panjin Xingda Group,FALSE
16111,5041,1,Panlong Petrochemical,FALSE
4625,1204,1,Par Pacific Holdings,FALSE
4680,1204,1,Par Pacific Holdings,FALSE
4962,2452,1,Paramo,FALSE
16185,4964,1,Pars Behin Playeshe Nafte Qeshm,FALSE
5025,1212,1,PAZ,FALSE
4647,1214,1,PBF Energy,FALSE
4746,1214,1,PBF Energy,FALSE
4762,1214,0,PBF Energy,FALSE
4793,1214,1,PBF Energy,FALSE
4790,1214,1,PBF Energy,FALSE
4787,1219,0.5,PDVSA,FALSE
4820,1219,1,PDVSA,FALSE
4821,1219,1,PDVSA,FALSE
4822,1219,1,PDVSA,FALSE
4823,1219,1,PDVSA,FALSE
4807,1219,1,PDVSA,FALSE
4721,1219,1,PDVSA,FALSE
4934,1219,1,PDVSA,FALSE
5116,1219,1,PDVSA,FALSE
5121,1219,0.5,PDVSA,FALSE
5088,1219,1,PDVSA,FALSE
9714,1219,1,PDVSA,FALSE
9715,1219,0.6,PDVSA,FALSE
9716,1219,0.7,PDVSA,FALSE
15990,1219,0.25,PDVSA,FALSE
16001,4965,1,Pelican Refining,FALSE
5001,1223,1,Pemex,FALSE
4685,1223,1,Pemex,FALSE
4687,1223,1,Pemex,FALSE
4688,1223,1,Pemex,FALSE
4795,1223,1,Pemex,FALSE
4902,1223,1,Pemex,FALSE
15982,4966,1,Penglai Anbang Petrochemical,FALSE
15945,1229,1,Perenco,FALSE
5233,1231,1,Pertamina,FALSE
16124,1231,1,Pertamina,FALSE
5155,1231,1,Pertamina,FALSE
5163,1231,1,Pertamina,FALSE
5195,1231,1,Pertamina,FALSE
5185,1231,0.5,Pertamina,FALSE
5173,1231,1,Pertamina,FALSE
5175,1231,1,Pertamina,FALSE
5178,1231,1,Pertamina,FALSE
4827,1240,0.5,Petro Gas,FALSE
4629,1241,1,Petro Star,FALSE
4630,1241,1,Petro Star,FALSE
4710,1242,1,Petrobras,FALSE
4830,1242,1,Petrobras,FALSE
4839,1242,1,Petrobras,FALSE
4840,1242,1,Petrobras,FALSE
4841,1242,1,Petrobras,FALSE
4842,1242,1,Petrobras,FALSE
4843,1242,1,Petrobras,FALSE
4844,1242,1,Petrobras,FALSE
4845,1242,1,Petrobras,FALSE
4847,1242,1,Petrobras,FALSE
4848,1242,1,Petrobras,FALSE
4849,1242,1,Petrobras,FALSE
4837,1242,1,Petrobras,FALSE
5228,1242,1,Petrobras,FALSE
9630,1242,1,Petrobras,FALSE
5225,1246,1,PetroChina,FALSE
5219,1246,1,PetroChina,FALSE
5220,1246,1,PetroChina,FALSE
5222,1246,1,PetroChina,FALSE
5223,1246,1,PetroChina,FALSE
5214,1246,1,PetroChina,FALSE
9650,1246,1,PetroChina,FALSE
9651,1246,1,PetroChina,FALSE
9643,1246,1,PetroChina,FALSE
9644,1246,1,PetroChina,FALSE
9641,1246,1,PetroChina,FALSE
9635,1246,1,PetroChina,FALSE
9636,1246,1,PetroChina,FALSE
9637,1246,1,PetroChina,FALSE
9638,1246,1,PetroChina,FALSE
9639,1246,1,PetroChina,FALSE
4868,1246,0.5,PetroChina,FALSE
5176,1246,1,PetroChina,FALSE
5211,1246,1,PetroChina,FALSE
5168,1246,1,PetroChina,FALSE
5139,1246,1,PetroChina,FALSE
5144,1246,1,PetroChina,FALSE
16076,5042,1,PetroChina Jiangsu Xingneng Asphalt,FALSE
4788,1249,1,Petroecuador,FALSE
4776,1249,1,Petroecuador,FALSE
4779,1249,1,Petroecuador,FALSE
4787,1251,0.5,Petrojam,FALSE
5111,1252,1,Petrokazakhstan,FALSE
9707,2453,1,Petromax,FALSE
16122,2453,1,Petromax,FALSE
5210,1268,1,Petron,FALSE
5189,1269,1,Petronas,FALSE
5166,1269,1,Petronas,FALSE
5167,1269,1,Petronas,FALSE
5014,1269,1,Petronas,FALSE
10786,1269,1,Petronas,FALSE
15999,1269,0.5,Petronas,FALSE
15953,4967,1,PetroNeft Resources,FALSE
4782,1273,1,Petroperu,FALSE
4785,1273,1,Petroperu,FALSE
4804,1273,1,Petroperu,FALSE
4771,1273,1,Petroperu,FALSE
16172,2269,1,Petroplus,FALSE
4969,1275,0.25,PetroSA,FALSE
5030,1278,1,Petrotrin,FALSE
5177,1279,1,PetroVietnam,FALSE
16099,1279,1,PetroVietnam,FALSE
9708,1285,1,Phillips 66,FALSE
4743,1285,0.5,Phillips 66,FALSE
4745,1285,1,Phillips 66,FALSE
4705,1285,1,Phillips 66,FALSE
4701,1285,1,Phillips 66,FALSE
4728,1285,1,Phillips 66,FALSE
4639,1285,1,Phillips 66,FALSE
4634,1285,1,Phillips 66,FALSE
4648,1285,1,Phillips 66,FALSE
4650,1285,1,Phillips 66,FALSE
4684,1285,0.5,Phillips 66,FALSE
4667,1285,1,Phillips 66,FALSE
4800,1285,1,Phillips 66,FALSE
4774,1285,1,Phillips 66,FALSE
4775,1285,1,Phillips 66,FALSE
4915,1285,0.18,Phillips 66,FALSE
4877,1285,1,Phillips 66,FALSE
16180,4968,1,Piroozi Oil and Gas Refinery,FALSE
4979,1289,1,PKN Orlen,FALSE
4976,1289,1,PKN Orlen,FALSE
4736,1290,1,Placid Refining Company,FALSE
15987,4969,1,Platon Gas Oil Ghana,FALSE
4933,1312,1,Preem,FALSE
4937,1312,1,Preem,FALSE
16119,4970,1,PT Tri Wahana Universal,FALSE
5159,1337,0.36,PTT Aromatics and Refining Public Company,FALSE
5160,1337,1,PTT Aromatics and Refining Public Company,FALSE
9700,1337,1,PTT Aromatics and Refining Public Company,FALSE
4831,1338,1,PTT Public Company Limited,FALSE
4759,1340,1,Puma Energy,FALSE
5262,1340,1,Puma Energy,FALSE
9674,1345,1,Qaiwan Group,FALSE
15994,1350,0.84,Qatar Petroleum,FALSE
5080,1350,0.51,Qatar Petroleum,FALSE
5081,1350,0.84,Qatar Petroleum,FALSE
5079,1350,1,Qatar Petroleum,FALSE
16168,4971,1,Qianhai Petroleum & Chemical Group,FALSE
15977,5043,1,Qihua Group,FALSE
16137,4972,1,Qinhuangdao PetroChina Petrochemical,FALSE
16152,5044,1,Qinhuangdao Yuandong Petroleum Refinery,FALSE
4998,1364,1,Rafo,FALSE
4781,2456,1,Red Apple Group,FALSE
5135,1373,1,Refinadora Costarricense de Petroleo,FALSE
4846,2457,1,Refinaria de Petroleos de Manguinhos,FALSE
4997,1374,1,Refineria Dominicana de Petroleo SA,FALSE
5266,1375,1,Refining New Zealand,FALSE
9667,1378,1,Reliance,FALSE
5113,1378,1,Reliance,FALSE
4784,1380,1,Repsol,FALSE
4883,1380,1,Repsol,FALSE
4869,1380,1,Repsol,FALSE
4866,1380,1,Repsol,FALSE
4874,1380,1,Repsol,FALSE
4857,1380,1,Repsol,FALSE
15989,1380,0.5,Repsol,FALSE
5003,1388,1,Rompetrol,FALSE
5035,1390,1,Rosneft,FALSE
5056,1390,1,Rosneft,FALSE
5044,1390,1,Rosneft,FALSE
5040,1390,1,Rosneft,FALSE
4952,1390,0.54,Rosneft,FALSE
5124,1390,1,Rosneft,FALSE
5071,1390,1,Rosneft,FALSE
5074,1390,1,Rosneft,FALSE
5067,1390,1,Rosneft,FALSE
5140,1390,1,Rosneft,FALSE
5146,1390,1,Rosneft,FALSE
5172,1390,1,Rosneft,FALSE
5185,1390,0.5,Rosneft,FALSE
4915,1390,0.24,Rosneft,FALSE
15955,1390,1,Rosneft,FALSE
15958,1390,0.961,Rosneft,FALSE
15967,1390,0.5,Rosneft,FALSE
9715,1390,0.4,Rosneft,FALSE
9664,1390,0.25,Rosneft,FALSE
16182,4973,1,RTS Oil,FALSE
4730,1399,0.24,Rubis,FALSE
16090,4974,1,Ruifeng Petroleum Chemical Holdings,FALSE
5038,1403,1,Russneft,FALSE
16184,4975,0.7,Safinat Group,FALSE
15995,4976,1,Saigon Petro,FALSE
15966,1415,0.0284,Sakhalin Energy Investment,FALSE
4861,2458,1,SAMIR,FALSE
16188,4977,1,San Joaquin Refining,FALSE
4921,1431,1,Saras SPA,FALSE
9696,1434,0.64,Sasol,FALSE
5234,1461,1,Seibu Shipping,FALSE
16072,5045,1,Shaanxi Shuangyi Petrochemical,FALSE
16107,4978,1,Shaanxi Yanchang Petroleum,FALSE
16041,5046,1,Shandong Binhua Group,FALSE
16048,4979,1,Shandong Chambroad Petrochemicals,FALSE
16037,4980,1,Shandong Chengda New Energy Technology,FALSE
16167,4981,1,Shandong Dongfang Hualong Industry and Trading,FALSE
16132,4982,1,Shandong Donghao Petrochemical,FALSE
16139,4983,1,Shandong Dongming Petrochemical Group,FALSE
16077,4983,1,Shandong Dongming Petrochemical Group,FALSE
16042,5047,1,Shandong Haiyou Petrochemical Group,FALSE
16134,4984,1,Shandong Hengyuan Petrochemical,FALSE
16155,5048,1,Shandong Hi-Tech Chemical Group,FALSE
16039,5049,1,Shandong Huifeng Petroleum & Chemical Group,FALSE
16044,4985,1,Shandong Jincheng Petrochemical Group,FALSE
16068,4986,1,Shandong Jingbo Petrochemical,FALSE
16143,4987,1,Shandong Qingyuan Petrochemical,FALSE
15978,4988,1,Shandong Shenchi Chemical,FALSE
16067,4989,1,Shandong Shengkai Petrochemical,FALSE
16140,4989,1,Shandong Shengkai Petrochemical,FALSE
16131,4989,1,Shandong Shengkai Petrochemical,FALSE
16097,4990,1,Shandong Shida Technology Group,FALSE
16104,5050,1,Shandong Tianhong Energy Chemical,FALSE
16094,4991,1,Shandong Wantong Petrochemical Group,FALSE
16073,4991,1,Shandong Wantong Petrochemical Group,FALSE
16063,4992,1,Shandong Yuhuang Chemical,FALSE
16108,4992,1,Shandong Yuhuang Chemical,FALSE
16144,5051,0.67,Shanghai Chemical Industry Group,FALSE
5092,1480,1,Sharjah Oil,FALSE
5070,1482,0.3333,Shell,FALSE
5164,1482,1,Shell,FALSE
5171,1482,1,Shell,FALSE
5024,1482,0.3333,Shell,FALSE
5013,1482,0.5,Shell,FALSE
4916,1482,0.3333,Shell,FALSE
4925,1482,1,Shell,FALSE
4952,1482,0.37,Shell,FALSE
4712,1482,1,Shell,FALSE
4752,1482,1,Shell,FALSE
4657,1482,1,Shell,FALSE
4641,1482,1,Shell,FALSE
4636,1482,1,Shell,FALSE
4915,1482,0.32,Shell,FALSE
4908,1482,1,Shell,FALSE
4898,1482,1,Shell,FALSE
4853,1482,1,Shell,FALSE
5232,1482,1,Shell,FALSE
5213,1482,1,Shell,FALSE
5246,1482,1,Shell,FALSE
5260,1482,1,Shell,FALSE
9632,1482,1,Shell,FALSE
9625,1482,1,Shell,FALSE
9705,1482,1,Shell,FALSE
9663,1482,1,Shell,FALSE
15990,1482,0.5,Shell,FALSE
16004,1482,0.3333,Shell,FALSE
15981,5052,1,Shengyang Jingfa Bitumen,FALSE
16115,5053,1,Shenxian Huaxiang Petrochemical,FALSE
16079,4993,1,Shouguang Lianmeng Petrochemical,FALSE
16078,4994,0.0665,Sichuan Road & Bridge,FALSE
15980,4995,1,Sichuan Shengma Chemical Industry Stock,FALSE
16045,4995,1,Sichuan Shengma Chemical Industry Stock,FALSE
4664,1506,1,Silver Eagle Refining Company,FALSE
4660,1506,1,Silver Eagle Refining Company,FALSE
4673,1512,1,Sinclair Oil Corp,FALSE
4670,1512,1,Sinclair Oil Corp,FALSE
5170,1514,1,Singapore Refining Company,FALSE
16120,1518,1,Sinochem,FALSE
16086,1520,1,Sinopec,FALSE
9640,1520,1,Sinopec,FALSE
9642,1520,1,Sinopec,FALSE
9645,1520,1,Sinopec,FALSE
9646,1520,1,Sinopec,FALSE
9647,1520,1,Sinopec,FALSE
9648,1520,1,Sinopec,FALSE
9649,1520,1,Sinopec,FALSE
7222,1520,1,Sinopec,FALSE
5216,1520,1,Sinopec,FALSE
5217,1520,1,Sinopec,FALSE
5218,1520,1,Sinopec,FALSE
5186,1520,1,Sinopec,FALSE
5187,1520,1,Sinopec,FALSE
5188,1520,1,Sinopec,FALSE
5190,1520,1,Sinopec,FALSE
5179,1520,1,Sinopec,FALSE
5182,1520,1,Sinopec,FALSE
5183,1520,1,Sinopec,FALSE
5209,1520,1,Sinopec,FALSE
5193,1520,1,Sinopec,FALSE
5194,1520,1,Sinopec,FALSE
5196,1520,1,Sinopec,FALSE
5197,1520,1,Sinopec,FALSE
5198,1520,1,Sinopec,FALSE
5200,1520,1,Sinopec,FALSE
5201,1520,1,Sinopec,FALSE
5203,1520,1,Sinopec,FALSE
5034,1520,0.37,Sinopec,FALSE
5226,1528,1,SK,FALSE
5229,1528,1,SK,FALSE
5045,1531,1,Slavneft,FALSE
5005,1531,1,Slavneft,FALSE
15956,4740,1,Slavyansk Eko,FALSE
5072,1538,1,Socar,FALSE
5073,1538,1,Socar,FALSE
4850,1542,1,Societe Africaine de Raffinage,FALSE
4867,1547,1,Societe Ivoirienne de Raffinage,FALSE
4950,1558,1,Sonangol Group,FALSE
4948,1558,1,Sonangol Group,FALSE
15992,1558,0.2799,Sonangol Group,FALSE
4923,1559,1,Sonara,FALSE
4907,1561,1,Sonatrach,FALSE
4875,1561,1,Sonatrach,FALSE
4905,1561,1,Sonatrach,FALSE
4887,1561,1,Sonatrach,FALSE
9622,1561,0.7,Sonatrach,FALSE
9617,1561,1,Sonatrach,FALSE
16175,4996,1,South Refineries,FALSE
4940,1582,1,St1 Energy,FALSE
4834,1583,1,Staatsolie Maatschappij Suriname N.V.,FALSE
9683,2460,1,Steaua Romana,FALSE
5039,1617,0.37,Sumitomo Chemical,FALSE
4780,1620,1,Suncor,FALSE
4802,1620,1,Suncor,FALSE
4675,1620,1,Suncor,FALSE
4656,1620,1,Suncor,FALSE
4767,1620,1,Suncor,FALSE
4797,1621,1,Sunoco,FALSE
4791,1621,1,Sunoco,FALSE
5016,1624,1,Surgutneftegas,FALSE
5029,1631,1,Syrian Petroleum Company,FALSE
9688,1636,1,TAIF Group,FALSE
5238,1638,1,Taiyo Oil,FALSE
16047,5054,0.33,Taizhou Dongtai PetroChemical,FALSE
4927,1642,1,Tamoil,FALSE
4906,1642,1,Tamoil,FALSE
15985,4997,1,Targa Resources,FALSE
9689,1651,1,Tatneft,FALSE
15968,1651,1,Tatneft,FALSE
4880,1667,1,Tema Oil Refinery,FALSE
5157,1677,1,Thai Oil,FALSE
4926,1683,1,The Tunisian Company for Refining Industries,FALSE
5251,1698,1,TOA OIL,FALSE
15962,5055,0.9822,Tomsk Refining,FALSE
9695,1709,0.37,Total,FALSE
9696,1709,0.36,Total,FALSE
15994,1709,0.1,Total,FALSE
16005,1709,0.5,Total,FALSE
4924,1709,1,Total,FALSE
4916,1709,0.3333,Total,FALSE
4918,1709,0.25,Total,FALSE
4942,1709,1,Total,FALSE
4945,1709,1,Total,FALSE
5070,1709,0.3333,Total,FALSE
5081,1709,0.1,Total,FALSE
5080,1709,0.1,Total,FALSE
4881,1709,1,Total,FALSE
4884,1709,1,Total,FALSE
4886,1709,1,Total,FALSE
4896,1709,1,Total,FALSE
4889,1709,0.5,Total,FALSE
4899,1709,1,Total,FALSE
4903,1709,1,Total,FALSE
4876,1709,1,Total,FALSE
4872,1709,1,Total,FALSE
4730,1709,0.5,Total,FALSE
4722,1709,1,Total,FALSE
4748,1713,1,Trafigura,FALSE
15992,1713,0.4941,Trafigura,FALSE
4638,1714,1,TrailStone,FALSE
5046,1742,1,Tupras,FALSE
5023,1742,1,Tupras,FALSE
5007,1742,1,Tupras,FALSE
4999,1742,1,Tupras,FALSE
5024,1743,0.3333,Turcas,FALSE
5086,1745,1,Turkmenistan State,FALSE
5103,1745,1,Turkmenistan State,FALSE
5022,1747,1,Ukrtatnafta,FALSE
4987,1747,1,Ukrtatnafta,FALSE
4991,1747,1,Ukrtatnafta,FALSE
4954,2113,1,Unipetrol,FALSE
4951,2113,1,Unipetrol,FALSE
16081,4998,1,Unity Strength,FALSE
9631,2461,1,Univen Petroleo,FALSE
5039,-1,0.25,Unknown,FALSE
5080,-1,0.29,Unknown,FALSE
5081,-1,0.04,Unknown,FALSE
15966,4999,0.9716,Urals Energy PCL,FALSE
15970,4999,1,Urals Energy PCL,FALSE
9711,2462,1,Uzbekneftegaz,FALSE
9712,2462,1,Uzbekneftegaz,FALSE
9713,2462,1,Uzbekneftegaz,FALSE
4640,1796,1,Valero,FALSE
4682,1796,1,Valero,FALSE
4690,1796,1,Valero,FALSE
4694,1796,1,Valero,FALSE
4695,1796,1,Valero,FALSE
4744,1796,1,Valero,FALSE
4747,1796,1,Valero,FALSE
4742,1796,1,Valero,FALSE
4719,1796,1,Valero,FALSE
4708,1796,1,Valero,FALSE
4717,1796,1,Valero,FALSE
4700,1796,1,Valero,FALSE
4865,1796,1,Valero,FALSE
4810,1796,1,Valero,FALSE
9702,1796,1,Valero,FALSE
9709,1796,1,Valero,FALSE
9664,1804,0.45,Varo,FALSE
4909,1804,1,Varo,FALSE
4892,1831,1,Vitol,FALSE
5099,1831,1,Vitol,FALSE
9627,1831,1,Vitol,FALSE
16102,1831,1,Vitol,FALSE
15969,5056,1,Volkhov-Eko,FALSE
16004,1833,0.3334,Vopak,FALSE
15957,5000,1,VPK-Oil,FALSE
4789,1847,1,Western Refining,FALSE
16002,5001,1,World Energy LLC,FALSE
4652,2464,1,World Oil,FALSE
16096,5057,1,Wudi Xinyue Chemical,FALSE
16069,5002,0.255,Xindu Group,FALSE
16181,5003,1,Xinjiang International Industry,FALSE
4814,1872,1,Yacimentos Petroliferos Bolivianos,FALSE
4815,1872,1,Yacimentos Petroliferos Bolivianos,FALSE
4816,1872,1,Yacimentos Petroliferos Bolivianos,FALSE
4824,1872,0.71,Yacimentos Petroliferos Bolivianos,FALSE
4826,1872,1,Yacimentos Petroliferos Bolivianos,FALSE
4910,1872,1,Yacimentos Petroliferos Bolivianos,FALSE
4827,1873,0.5,Yacimientos Petroliferos Fiscales,FALSE
15983,5058,1,Yanbian Lian Petrochemical,FALSE
16142,5059,1,Yancheng Lianfu PetroChemical,FALSE
9718,1876,1,Yemen Petroleum company,FALSE
16082,5060,1,Yingchang Heavy Road Asphalt,FALSE
9628,2466,1,Zarubezhneft,FALSE
9677,2467,1,Zhongda,FALSE
